Year,Gender,Educational.Stage,Field.Of.Interest,Would.Enroll.In.CS,Q1,Q2,CS.Only.Teaches.To.Use.Software,CS.Uses.Little.Math,Most.CS.Students.Are.Male,CS.Requires.Knowledge.In.Computers,Higher.Education.Required.To.Work.In.CS,Family.Approves.CS.Major,CS.Has.Low.Employability,CS.Work.Has.Long.Hours,CS.Fosters.Creativity,CS.Is.Prestigious,CS.Provides.Good.Wages,CS.Enables.Interdisciplinary.Experiences,Uses.Computer.At.Home,Uses.Computer.At.Relatives.House,Uses.Computer.At.Friends.House,Uses.Computer.At.School,Uses.Computer.At.Work,Uses.Computer.At.Lan.House,Uses.Computer.At.Library,Uses.Computer.At.Digital.Inclusion.Center,Has.Used.Text.Editor,Has.Used.Image.Editor,Has.Used.Spreadsheet,Has.Used.Database,Has.Used.Internet,Has.Used.Social.Network,Has.Used.Email,Has.Used.Games,Has.Used.For.Creating.Web.Pages,Has.Used.For.Development,Has.Used.Other.Softwares
2011,F,Middle School,Biology-Health Sciences,Yes,11110100.0,1001011000.0,Yes,Yes,Yes,,Yes,No,,No,Yes,No,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,11000000.0,11001100000.0,No,Yes,Yes,Yes,No,No,Maybe,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,1100100.0,11001111011.0,Maybe,No,No,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11100100.0,11111110010.0,Yes,No,Maybe,Yes,No,No,Yes,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
2011,F,Middle School,Exact Sciences,Yes,10000000.0,11101111111.0,Yes,Maybe,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11100010.0,11011111011.0,No,Yes,Yes,No,Yes,Maybe,No,No,Yes,No,Yes,Maybe,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10000000.0,1001110000.0,Yes,No,Maybe,Maybe,Yes,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11110010.0,11000110000.0,No,Maybe,Yes,Maybe,Maybe,No,No,Maybe,Yes,Maybe,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11110110.0,10101111000.0,No,No,Yes,Yes,Yes,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100000.0,11101110001.0,No,Yes,Maybe,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,Middle School,Human Sciences,Yes,11100101.0,11110100000.0,,No,No,No,Yes,Maybe,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,100.0,1000101000.0,No,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,,Maybe,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,10010000.0,11000101000.0,No,No,Yes,Yes,Yes,Maybe,No,No,Yes,No,Maybe,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,10010000.0,10000001001.0,,,No,Yes,Yes,Maybe,Maybe,No,Yes,No,Maybe,Maybe,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes
2011,F,Middle School,Exact Sciences,Yes,11100110.0,11101111010.0,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100100.0,11101111000.0,No,Yes,No,,Yes,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,No,11110000.0,11011111000.0,No,No,Yes,Yes,Maybe,No,No,Maybe,Yes,Maybe,Maybe,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11110100.0,11001111010.0,No,Maybe,Yes,No,Yes,Maybe,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Human Sciences,Maybe,11110000.0,11001110000.0,Maybe,No,Maybe,Yes,Maybe,No,No,Maybe,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11010000.0,1111001.0,Maybe,Maybe,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,Maybe,11110000.0,1111000.0,Maybe,No,Yes,Yes,Yes,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,110000.0,1111001.0,Yes,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,1100100.0,1111001.0,No,Maybe,Maybe,Maybe,Yes,Yes,Maybe,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,,11110110.0,11101111010.0,No,No,Maybe,No,Maybe,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Exact Sciences,Yes,11100100.0,11101101100.0,No,No,Yes,Yes,Yes,Yes,Maybe,No,Yes,Yes,Maybe,,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No
2011,F,Middle School,Exact Sciences,Maybe,11110100.0,11001110000.0,No,No,Yes,Maybe,Yes,Maybe,No,No,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,11110100.0,11001111101.0,No,No,Yes,Maybe,No,Maybe,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,1100100.0,11111110110.0,No,Maybe,No,Maybe,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100000.0,11001111010.0,No,Maybe,Yes,Yes,Yes,Maybe,Yes,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100100.0,10001111000.0,No,Yes,No,No,Yes,Maybe,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100100.0,10001111000.0,No,Yes,No,No,Yes,Maybe,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11100100.0,10001111000.0,No,Maybe,No,No,Maybe,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,100100.0,1101000.0,No,Yes,Maybe,No,Yes,Yes,No,No,Yes,Maybe,Maybe,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100100.0,11001111000.0,Yes,Yes,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Yes,100101.0,10001111000.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Maybe,No,Yes,Maybe,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11100100.0,10001111000.0,Yes,No,Maybe,Yes,Yes,Yes,No,No,Yes,No,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100100.0,11001111001.0,No,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,,,0.0,11111000000.0,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100100.0,100000.0,No,Maybe,Yes,No,Yes,Maybe,No,Maybe,Yes,,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,10000000.0,10000.0,Maybe,Maybe,No,No,Maybe,Maybe,No,No,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,10000000.0,1000000.0,Maybe,Maybe,No,Yes,Yes,No,Yes,No,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,10010000.0,11101110000.0,No,No,Maybe,Maybe,Maybe,Maybe,No,No,Maybe,,,Maybe,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,10110100.0,11001111001.0,Maybe,No,Yes,Yes,Yes,No,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,No,11110100.0,11001111000.0,No,Maybe,No,No,Yes,Maybe,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11000100.0,1001000.0,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Maybe,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110011.0,10110111001.0,Yes,Yes,No,Yes,Yes,Yes,Yes,,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,Yes,11110000.0,10010100100.0,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11000000.0,10000000.0,Maybe,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,10100001.0,1001111000.0,No,No,No,Yes,Yes,Maybe,No,Maybe,Yes,Maybe,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10010010.0,100000.0,Maybe,Yes,Yes,No,Yes,Maybe,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,11110100.0,11111111000.0,Maybe,No,Yes,No,Yes,Maybe,Maybe,Maybe,Maybe,Maybe,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11110110.0,11111111110.0,No,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,,Maybe,,,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2011,F,Middle School,Biology-Health Sciences,No,11110010.0,1000111000.0,No,Yes,No,Maybe,Yes,No,No,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,1100100.0,1101001.0,No,No,No,No,,Maybe,No,Maybe,Yes,Yes,Yes,Maybe,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11110110.0,11101110001.0,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,Middle School,Exact Sciences,No,11110010.0,1110000.0,No,No,Maybe,Maybe,Yes,No,Maybe,Maybe,Yes,,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11110010.0,1111000.0,No,No,Maybe,Maybe,Yes,No,Maybe,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,100100.0,10001111000.0,Maybe,Yes,Yes,No,Yes,Yes,Maybe,No,Yes,Maybe,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100101.0,11011111011.0,Maybe,No,No,No,No,Yes,No,No,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10010110.0,11001111000.0,No,No,No,No,Yes,Maybe,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,110100.0,10001111000.0,No,Yes,No,No,Yes,Maybe,No,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110110.0,11111111111.0,No,No,Maybe,Yes,Yes,Yes,Maybe,,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11110110.0,11111111111.0,No,No,Maybe,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,Middle School,Human Sciences,Maybe,10000000.0,1000.0,No,Maybe,Maybe,Yes,Yes,Yes,No,Maybe,Yes,Yes,Maybe,Maybe,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11110010.0,11101111000.0,No,Yes,Yes,Yes,Yes,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,No,11000000.0,1110000.0,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,100000.0,10000.0,Yes,,Maybe,Maybe,Yes,Yes,,No,Yes,No,Yes,Maybe,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,100.0,1010000.0,No,Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11110111.0,11111111000.0,Yes,Yes,Yes,Yes,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,10000100.0,11001111000.0,No,Yes,No,No,Yes,Maybe,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,1010100.0,1000.0,Maybe,No,No,Yes,No,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,10000000.0,1111001.0,Maybe,No,Yes,No,Yes,Maybe,Yes,Maybe,Yes,Maybe,Maybe,Maybe,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,No,10000000.0,10001111000.0,Maybe,No,Yes,No,Yes,Maybe,Yes,Maybe,Yes,Maybe,Maybe,Maybe,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,11100100.0,10001111001.0,Maybe,No,Yes,Yes,No,No,Yes,Yes,No,Maybe,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11110100.0,11001110101.0,No,No,No,No,Yes,Maybe,No,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11110100.0,11101111001.0,No,Maybe,Maybe,Yes,Yes,Maybe,No,,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11110110.0,11101111101.0,No,Maybe,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11000000.0,11001011000.0,Maybe,Yes,No,Yes,No,Yes,Yes,No,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,1010100.0,110001100.0,No,Maybe,No,No,Yes,Maybe,No,No,Maybe,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No
2011,F,Middle School,Human Sciences,Yes,11100100.0,1111001.0,Maybe,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,100.0,1101000.0,No,No,No,No,Yes,Maybe,No,No,Yes,Maybe,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,1100100.0,1001111001.0,Maybe,No,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,No,Maybe,Maybe,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10000100.0,1100000.0,No,Yes,Yes,,Yes,Yes,,,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000100.0,11001100000.0,No,Yes,No,No,Yes,No,Yes,Maybe,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11100000.0,11001110000.0,Maybe,Yes,No,No,Maybe,Maybe,Maybe,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100100.0,10000111001.0,No,Yes,No,Yes,No,Yes,Maybe,No,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11100000.0,11001110100.0,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000000.0,1101000.0,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
2011,F,Middle School,Human Sciences,Maybe,10000101.0,1000110010.0,No,Maybe,Maybe,Yes,No,Yes,Maybe,No,Yes,Maybe,Yes,Maybe,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No
2011,F,Middle School,Human Sciences,Yes,11100100.0,11001110000.0,No,Maybe,No,No,Yes,No,No,Yes,No,Yes,,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11100000.0,1001110000.0,No,Yes,Maybe,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,11100000.0,11001100000.0,No,Maybe,Maybe,Yes,Maybe,Yes,Maybe,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Exact Sciences,No,11000000.0,1111001.0,No,Yes,Maybe,Yes,Yes,Maybe,No,No,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,Maybe,10010000.0,111000.0,Maybe,Yes,No,Yes,Yes,No,No,Maybe,Yes,Maybe,Maybe,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Yes,10000000.0,1010000.0,No,Yes,No,Yes,Maybe,Yes,No,Maybe,No,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100110.0,11011111000.0,No,Maybe,Yes,No,Yes,Maybe,No,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11000100.0,11011111011.0,Maybe,No,Yes,Yes,Yes,Maybe,Maybe,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11110110.0,11001111001.0,Maybe,No,Maybe,No,Maybe,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,1100100.0,11101111001.0,Yes,Maybe,No,Maybe,Yes,Maybe,No,Maybe,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,No,10000000.0,1111000.0,No,Yes,Yes,Yes,Maybe,Maybe,No,Yes,Yes,Maybe,Maybe,Maybe,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,No,10000000.0,1100000.0,No,Yes,No,No,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
