Year,Gender,Educational.Stage,Field.Of.Interest,Would.Enroll.In.CS,Q1,Q2,CS.Only.Teaches.To.Use.Software,CS.Uses.Little.Math,Most.CS.Students.Are.Male,CS.Requires.Knowledge.In.Computers,Higher.Education.Required.To.Work.In.CS,Family.Approves.CS.Major,CS.Has.Low.Employability,CS.Work.Has.Long.Hours,CS.Fosters.Creativity,CS.Is.Prestigious,CS.Provides.Good.Wages,CS.Enables.Interdisciplinary.Experiences,Uses.Computer.At.Home,Uses.Computer.At.Relatives.House,Uses.Computer.At.Friends.House,Uses.Computer.At.School,Uses.Computer.At.Work,Uses.Computer.At.Lan.House,Uses.Computer.At.Library,Uses.Computer.At.Digital.Inclusion.Center,Has.Used.Text.Editor,Has.Used.Image.Editor,Has.Used.Spreadsheet,Has.Used.Database,Has.Used.Internet,Has.Used.Social.Network,Has.Used.Email,Has.Used.Games,Has.Used.For.Creating.Web.Pages,Has.Used.For.Development,Has.Used.Other.Softwares
2011,F,Middle School,Biology-Health Sciences,No,10000000,1111000,No,Yes,Yes,Yes,Maybe,Maybe,No,Yes,Yes,Maybe,Maybe,Maybe,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,No,10000000,1100000,No,Yes,No,No,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11110100,10000100011,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,1010000,1101001,No,No,Maybe,Maybe,No,No,Maybe,No,Yes,Maybe,Maybe,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10000100,1001111000,Maybe,Yes,Maybe,No,Yes,Maybe,Yes,Maybe,,Yes,Maybe,Maybe,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11110011,11011110001,No,No,Maybe,Yes,Yes,Maybe,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes
2011,F,Middle School,Exact Sciences,Maybe,11110110,11011111000,No,Maybe,No,No,Maybe,No,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,11110110,11111111011,No,No,Maybe,Maybe,No,Yes,No,Maybe,Yes,,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11100110,101000,Maybe,Yes,Maybe,Yes,Maybe,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100100,10011111000,No,Yes,Yes,Yes,Maybe,Maybe,No,Yes,Yes,No,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,10100000,10001010000,No,Yes,Maybe,No,Yes,Maybe,Maybe,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11000000,11001111001,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,1000100,11001100000,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,10100000,11001111000,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11110000,11101111000,No,No,Yes,Yes,Yes,Maybe,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,10000000,10000,Maybe,No,No,Yes,Yes,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000000,1001,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,,10000100,11101110101,No,No,No,No,Yes,Yes,No,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10000000,1001,No,No,Yes,Yes,,,Yes,,Yes,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10100,1000000,Maybe,Yes,,Maybe,Maybe,Yes,Maybe,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11100100,11001110000,Maybe,Maybe,No,Maybe,Maybe,Yes,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,100,1100000,Maybe,Maybe,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Maybe,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,1110100,1100000,Maybe,Yes,No,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Maybe,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Human Sciences,Yes,11110100,11001001010,No,No,Maybe,Maybe,No,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No
2011,F,Middle School,Exact Sciences,Yes,11100000,11001111001,No,Maybe,Maybe,No,Yes,Yes,No,Maybe,Yes,No,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Exact Sciences,Yes,100100,10001111000,Maybe,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,10000000,10000110000,No,Yes,No,Yes,Yes,Yes,No,,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,10100100,1001000,Maybe,Maybe,Maybe,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000000,10001111001,Maybe,No,No,Maybe,Yes,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,No,11110000,11101010101,Maybe,Maybe,No,Maybe,Maybe,Maybe,No,Maybe,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes
2011,F,Middle School,Exact Sciences,Yes,10000000,11011111100,Yes,Maybe,Yes,No,No,Yes,No,Yes,Maybe,No,Yes,Maybe,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2011,F,Middle School,,,10000000,10000000000,,,Yes,Maybe,,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,10110,10001101000,Yes,Yes,No,No,Yes,Yes,Maybe,No,Yes,Maybe,Yes,Maybe,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
2011,F,Middle School,Exact Sciences,,10010000,1011000,No,No,No,Yes,Yes,Yes,No,No,No,Maybe,Yes,Maybe,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11010000,1000100000,No,Yes,Maybe,Yes,Maybe,No,No,No,Yes,No,Maybe,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,10110100,10000111010,No,No,Maybe,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110000,1001010001,No,No,No,Maybe,Yes,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11110100,10000110000,Maybe,Yes,No,Maybe,Yes,Maybe,Maybe,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000000,11001111001,No,No,Maybe,No,,Maybe,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11010010,11001,Yes,,No,No,Yes,Maybe,Yes,No,Maybe,Maybe,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11100110,1001011010,No,Maybe,Maybe,Yes,Yes,Yes,Maybe,Maybe,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,1000100,1001111101,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,Yes,Maybe,Maybe,Maybe,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,1100000,1000111001,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Maybe,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,10000100,11001111000,No,Maybe,No,No,Yes,Yes,No,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,10000100,11001001001,No,Yes,No,Yes,Yes,Maybe,No,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,Maybe,11110111,11000111110,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110000,11001111000,No,Maybe,No,Yes,Yes,Maybe,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100100,11111111011,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Human Sciences,Yes,11110110,10001110111,No,Yes,Maybe,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,10010010,11001110000,No,No,No,Maybe,Yes,Maybe,Maybe,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110100,1111000,No,,,Yes,Yes,,Yes,,,,Maybe,,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11110010,11001111010,No,No,Maybe,Maybe,Maybe,Maybe,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11110111,11000110000,,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110000,11001111000,No,Maybe,No,Yes,Yes,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,10000000,11001100000,Yes,Yes,No,No,Yes,No,No,No,Maybe,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Human Sciences,Maybe,11110010,11001110000,No,Maybe,Maybe,Yes,Yes,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11110110,11001111000,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11110100,11101110011,Yes,Yes,No,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,1000000,10000000000,No,Maybe,No,Yes,Yes,Yes,No,Maybe,Maybe,Maybe,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,,10000000,100000,Yes,Maybe,Maybe,Yes,Yes,Yes,Maybe,No,Yes,No,Maybe,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100000,11001,Maybe,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,Yes,100,100000,Maybe,Yes,No,Yes,Yes,Yes,Maybe,Maybe,Yes,Maybe,Maybe,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100111,11011111001,No,Yes,No,Yes,Yes,Yes,Maybe,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,1010100,1111000,No,Maybe,Yes,No,Yes,Maybe,No,Maybe,Yes,Maybe,Maybe,Maybe,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Maybe,1100110,10010011100,Yes,No,,Yes,Maybe,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,100100,10011000,No,No,Yes,No,No,Yes,No,Maybe,Yes,,Maybe,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110110,10111111010,No,No,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Exact Sciences,Maybe,11110110,10101111010,No,Maybe,Maybe,No,Maybe,No,No,Yes,No,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Exact Sciences,Yes,11100100,11101111000,No,Yes,No,No,Yes,Maybe,No,,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,11010000,11001111000,No,Maybe,Yes,No,Yes,Maybe,No,Maybe,Yes,Maybe,Yes,Maybe,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11000000,1011000,No,Yes,No,Yes,Yes,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,11100000,11001111011,Yes,No,Maybe,No,Yes,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Maybe,11110110,11111111000,No,No,Maybe,Yes,Yes,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Yes,10100,10001101001,No,Maybe,,No,,Yes,Maybe,,Yes,Yes,Maybe,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11110000,11001111000,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,Yes,,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11110110,11001111110,Yes,No,No,No,Yes,Maybe,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
2011,F,Middle School,Human Sciences,Yes,11100101,11011111011,No,No,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,11010000,10001111001,,,Yes,Yes,No,No,,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Exact Sciences,Yes,11110000,1011100000,No,No,Yes,No,Yes,,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100000,11001110010,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
2011,F,Middle School,Human Sciences,Maybe,10010100,1001111001,No,No,Yes,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Human Sciences,Yes,11000100,11000100000,,,,,,,,,,,,,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,11100000,11101110100,No,Yes,Yes,Yes,Yes,No,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000000,11110111100,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
2011,F,Middle School,Human Sciences,Maybe,100,1010000,,,,,,,,,,,Yes,,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,10110100,111000,No,Maybe,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,1000100,10000001110,Maybe,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Maybe,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,0,10010110000,,Yes,No,Yes,Maybe,Yes,No,Maybe,Yes,No,Maybe,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100000,1111000,No,No,No,No,Yes,Yes,Maybe,Maybe,Yes,No,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,100100,10000110000,Maybe,Yes,No,Yes,Yes,Maybe,No,Maybe,No,No,Yes,Maybe,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100000,1100000,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,Middle School,Exact Sciences,Yes,10000000,10001111000,Maybe,No,Yes,Maybe,Maybe,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,11110100,10101111001,No,Maybe,No,Maybe,Yes,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Exact Sciences,Yes,10010110,11111111110,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2011,F,Middle School,Exact Sciences,Maybe,11100000,11001111001,No,No,Yes,No,Yes,Yes,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,Middle School,Biology-Health Sciences,Yes,100100,1001000,Maybe,No,No,,Maybe,Maybe,Maybe,,Yes,Maybe,Maybe,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Yes,11100000,11111110010,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
2011,F,Middle School,Exact Sciences,Maybe,10000000,10001010000,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No
2011,F,Middle School,Biology-Health Sciences,No,11100000,11001110000,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,Middle School,Exact Sciences,Maybe,11100100,1111000,No,No,Maybe,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Biology-Health Sciences,Maybe,10100100,1100010,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
2011,F,Middle School,Biology-Health Sciences,Yes,10000000,11101110111,No,No,Maybe,Yes,No,Yes,,No,Yes,Yes,Yes,Maybe,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
2011,F,Middle School,Exact Sciences,No,11110110,11001111000,Maybe,Yes,No,Yes,Maybe,No,Maybe,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,Middle School,Human Sciences,Yes,10010100,11111111010,No,,Maybe,No,Maybe,Yes,No,No,Yes,,,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,Middle School,Human Sciences,Maybe,11100000,11001110010,Maybe,No,Yes,Yes,Maybe,Maybe,No,Maybe,Maybe,Yes,,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No
